phonebridgeId:ID(PhoneBridge),source_db,patient_id:long,phone_norm,phone_type,rc_call_count:float,campaign_count:float,campaigns_contacted,primary_campaign,:LABEL
RADP:1007202:6789482706,RADP,1007202,6789482706,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1007204:3055135766,CIRPA,1007204,3055135766,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1007208:7755715841,RADF,1007208,7755715841,responsible_party,1.0,1.0,GSIA,GSIA,PhoneBridge
SAPA:1007210:2106158530,SAPA,1007210,2106158530,responsible_party,1.0,1.0,NRA,NRA,PhoneBridge
RADE:1007213:8132243037,RADE,1007213,8132243037,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1007214:2163194247,RADN,1007214,2163194247,patient,0.0,0.0,,,PhoneBridge
RADN:1007214:9378792330,RADN,1007214,9378792330,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1007218:4047889724,RADD,1007218,4047889724,patient,0.0,0.0,,,PhoneBridge
RADD:1007218:4783513354,RADD,1007218,4783513354,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007220:5132055527,RADY,1007220,5132055527,patient,0.0,0.0,,,PhoneBridge
RADY:1007220:4194587914,RADY,1007220,4194587914,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1007223:4074913727,RADZ,1007223,4074913727,patient,0.0,0.0,,,PhoneBridge
RADZ:1007223:9543565138,RADZ,1007223,9543565138,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1007225:9543784182,CIRPA,1007225,9543784182,responsible_party,1.0,1.0,GRH,GRH,PhoneBridge
RADH:1007228:2107940596,RADH,1007228,2107940596,responsible_party,1.0,1.0,NRAA,NRAA,PhoneBridge
ACRB:1007229:2165754127,ACRB,1007229,2165754127,patient,0.0,0.0,,,PhoneBridge
ACRB:1007229:5139558842,ACRB,1007229,5139558842,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1007230:9722072590,RADS2,1007230,9722072590,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1007232:6154365745,RADS,1007232,6154365745,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1007233:7133150926,RADH,1007233,7133150926,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1007235:9125370467,RADK,1007235,9125370467,patient,0.0,0.0,,,PhoneBridge
RADK:1007235:9127946578,RADK,1007235,9127946578,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1007236:8174811617,RADH,1007236,8174811617,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1007238:7756175357,RADF,1007238,7756175357,patient,0.0,0.0,,,PhoneBridge
RADF:1007238:7755147837,RADF,1007238,7755147837,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1007241:6149420662,ACR,1007241,6149420662,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1007244:8657779864,NRAA,1007244,8657779864,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1007246:8172813168,RASFA,1007246,8172813168,patient,0.0,0.0,,,PhoneBridge
RASFA:1007246:2109301007,RASFA,1007246,2109301007,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1007250:3307820269,RADT,1007250,3307820269,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1007252:9726678145,IAI,1007252,9726678145,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1007256:9319750696,RADA,1007256,9319750696,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1007257:6159395614,RADR,1007257,6159395614,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1007261:9728742861,RASFA,1007261,9728742861,patient,0.0,0.0,,,PhoneBridge
RASFA:1007261:5123786542,RASFA,1007261,5123786542,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1007265:2106526279,SAPA,1007265,2106526279,patient,0.0,0.0,,,PhoneBridge
SAPA:1007265:7139743069,SAPA,1007265,7139743069,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1007268:9049912844,RADE,1007268,9049912844,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1007272:5134045561,CRC,1007272,5134045561,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1007273:3307012529,RADI2,1007273,3307012529,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1007277:2167814642,RADC,1007277,2167814642,patient,0.0,0.0,,,PhoneBridge
RADC:1007277:9378710527,RADC,1007277,9378710527,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1007281:3305406177,CRC,1007281,3305406177,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1007284:8652248433,RADA,1007284,8652248433,patient,0.0,0.0,,,PhoneBridge
RADA:1007284:4236439458,RADA,1007284,4236439458,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007287:4194986455,RADY,1007287,4194986455,patient,0.0,0.0,,,PhoneBridge
RADY:1007287:9377272269,RADY,1007287,9377272269,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1007291:9372694600,RADC,1007291,9372694600,patient,0.0,0.0,,,PhoneBridge
RADC:1007291:3303325918,RADC,1007291,3303325918,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1007294:9379728603,ACR,1007294,9379728603,patient,0.0,0.0,,,PhoneBridge
ACR:1007294:5138797254,ACR,1007294,5138797254,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007297:4234734110,RADL,1007297,4234734110,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007297:6157720113,RADL,1007297,6157720113,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADA:1007298:4236516367,RADA,1007298,4236516367,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1007301:4192213520,RADT,1007301,4192213520,patient,0.0,0.0,,,PhoneBridge
RADT:1007301:9378564541,RADT,1007301,9378564541,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1007305:6146042889,RADC,1007305,6146042889,patient,0.0,0.0,,,PhoneBridge
RADC:1007305:9377229193,RADC,1007305,9377229193,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1007309:2108619827,RADB,1007309,2108619827,patient,0.0,0.0,,,PhoneBridge
RADB:1007309:9729048026,RADB,1007309,9729048026,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1007312:7137423735,GSIA,1007312,7137423735,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007313:8654553594,RADL,1007313,8654553594,patient,0.0,0.0,,,PhoneBridge
RADL:1007313:6155970478,RADL,1007313,6155970478,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1007317:8173051069,RADH,1007317,8173051069,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1007320:9127882457,RADP,1007320,9127882457,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1007322:9374481859,RADN,1007322,9374481859,patient,0.0,0.0,,,PhoneBridge
RADN:1007322:9379486125,RADN,1007322,9379486125,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1007324:7066665244,GRH,1007324,7066665244,patient,0.0,0.0,,,PhoneBridge
GRH:1007324:9129407777,GRH,1007324,9129407777,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1007327:6157638932,RADA,1007327,6157638932,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1007333:9547675951,RADU,1007333,9547675951,patient,0.0,0.0,,,PhoneBridge
RADU:1007333:3057116308,RADU,1007333,3057116308,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1007336:7254527247,RADQ,1007336,7254527247,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007338:6143296199,RADY,1007338,6143296199,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1007339:9376969187,CRC,1007339,9376969187,patient,0.0,0.0,,,PhoneBridge
CRC:1007339:3306946315,CRC,1007339,3306946315,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1007341:2109310763,RADX,1007341,2109310763,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007342:6148064629,RADY,1007342,6148064629,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1007346:4239214297,MRB,1007346,4239214297,patient,1.0,1.0,ACR,ACR,PhoneBridge
MRB:1007346:9012198911,MRB,1007346,9012198911,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1007350:9125245096,RADK,1007350,9125245096,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1007354:7065151417,GRH,1007354,7065151417,patient,0.0,0.0,,,PhoneBridge
GRH:1007354:4782965841,GRH,1007354,4782965841,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1007355:8652486932,NRAA,1007355,8652486932,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1007359:4232945917,RADR,1007359,4232945917,patient,0.0,0.0,,,PhoneBridge
RADR:1007359:4233485643,RADR,1007359,4233485643,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1007362:8136765627,CIRPA,1007362,8136765627,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1007366:2109142210,SMED,1007366,2109142210,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1007368:9379639132,RADT,1007368,9379639132,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1007372:4785207527,RADP,1007372,4785207527,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1007375:5613563738,CIRPA,1007375,5613563738,patient,0.0,0.0,,,PhoneBridge
CIRPA:1007375:5614966120,CIRPA,1007375,5614966120,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1007378:6156113927,RADS,1007378,6156113927,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1007379:9723316169,RADM,1007379,9723316169,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007381:6146141498,RADY,1007381,6146141498,patient,0.0,0.0,,,PhoneBridge
RADY:1007381:2169468068,RADY,1007381,2169468068,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1007383:9725716522,RASFA,1007383,9725716522,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1007385:8138027067,RADZ,1007385,8138027067,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007389:2163080513,RADY,1007389,2163080513,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1007392:6153400395,NRA,1007392,6153400395,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1007396:4049588843,RADP,1007396,4049588843,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1007398:9312643036,RADR,1007398,9312643036,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1007400:7064014676,RADD,1007400,7064014676,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1007402:7706743594,RADD,1007402,7706743594,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007403:9315198759,RADL,1007403,9315198759,patient,0.0,0.0,,,PhoneBridge
RADL:1007403:4235756377,RADL,1007403,4235756377,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007405:8136864979,ESR,1007405,8136864979,patient,1.0,1.0,ACRB,ACRB,PhoneBridge
ESR:1007405:5614722153,ESR,1007405,5614722153,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1007408:5132055711,ACRB,1007408,5132055711,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1007410:9318366035,RADR,1007410,9318366035,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007413:6148064381,RADY,1007413,6148064381,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007416:8658333115,RADL,1007416,8658333115,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1007420:9013031819,NRAA,1007420,9013031819,patient,0.0,0.0,,,PhoneBridge
NRAA:1007420:9313729814,NRAA,1007420,9313729814,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1007424:4233437571,RADS,1007424,4233437571,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1007425:7065158276,RADD,1007425,7065158276,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1007429:9013586042,RADR,1007429,9013586042,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1007430:7754229301,RADQ,1007430,7754229301,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1007431:4198411282,RADN,1007431,4198411282,patient,0.0,0.0,,,PhoneBridge
RADN:1007431:6147191565,RADN,1007431,6147191565,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1007434:8174170334,RADS2,1007434,8174170334,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1007437:6152424532,PMR,1007437,6152424532,patient,1.0,1.0,PMR,PMR,PhoneBridge
PMR:1007437:4236519111,PMR,1007437,4236519111,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1007440:4075716476,PXP,1007440,4075716476,patient,0.0,0.0,,,PhoneBridge
PXP:1007440:8135895192,PXP,1007440,8135895192,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1007442:8178539251,RADB,1007442,8178539251,patient,0.0,0.0,,,PhoneBridge
RADB:1007442:5128726223,RADB,1007442,5128726223,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007443:9043165797,ESR,1007443,9043165797,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1007444:2168746310,ACRB,1007444,2168746310,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1007446:5123712591,IAI,1007446,5123712591,patient,0.0,0.0,,,PhoneBridge
IAI:1007446:2144596923,IAI,1007446,2144596923,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1007448:2106500049,RADM,1007448,2106500049,patient,0.0,0.0,,,PhoneBridge
RADM:1007448:8179821945,RADM,1007448,8179821945,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007450:4074728520,ESR,1007450,4074728520,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1007451:9043215246,RADE,1007451,9043215246,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1007454:4234894097,NRAA,1007454,4234894097,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1007458:9123217569,RADP,1007458,9123217569,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1007461:3053881450,RADJ,1007461,3053881450,patient,0.0,0.0,,,PhoneBridge
RADJ:1007461:8137344892,RADJ,1007461,8137344892,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1007461:4072587957,RADJ,1007461,4072587957,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADR:1007465:8654357915,RADR,1007465,8654357915,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1007471:6152484718,RADS,1007471,6152484718,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1007474:3306504557,CRC,1007474,3306504557,patient,0.0,0.0,,,PhoneBridge
CRC:1007474:4198907326,CRC,1007474,4198907326,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1007480:9722654620,RADB,1007480,9722654620,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1007481:5122969689,SMED,1007481,5122969689,patient,0.0,0.0,,,PhoneBridge
SMED:1007481:2145608620,SMED,1007481,2145608620,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1007481:2109406717,SMED,1007481,2109406717,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADQ:1007483:7255452982,RADQ,1007483,7255452982,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1007486:7253363816,RADF,1007486,7253363816,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007489:4073996376,ESR,1007489,4073996376,patient,0.0,0.0,,,PhoneBridge
ESR:1007489:8132291510,ESR,1007489,8132291510,cell,0.0,0.0,,,PhoneBridge
ESR:1007489:8137717511,ESR,1007489,8137717511,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1007493:7757415980,WRAD,1007493,7757415980,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1007497:9723420607,RADB,1007497,9723420607,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1007500:9549668215,RADU,1007500,9549668215,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007501:8659814180,RADL,1007501,8659814180,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1007502:9018410647,PMR,1007502,9018410647,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007505:2167986632,RADY,1007505,2167986632,patient,0.0,0.0,,,PhoneBridge
RADI2:1007506:5136239316,RADI2,1007506,5136239316,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1007507:6152792325,RADA,1007507,6152792325,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1007510:9048308609,PXP,1007510,9048308609,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1007512:5618790638,RADZ,1007512,5618790638,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1007514:6785867417,RADK,1007514,6785867417,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1007515:2148491701,IAI,1007515,2148491701,patient,0.0,0.0,,,PhoneBridge
IAI:1007515:7133007353,IAI,1007515,7133007353,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007520:9042824150,ESR,1007520,9042824150,patient,0.0,0.0,,,PhoneBridge
ESR:1007520:9544880362,ESR,1007520,9544880362,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1007523:9378782469,RADT,1007523,9378782469,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1007524:8132170461,CIRPA,1007524,8132170461,patient,0.0,0.0,,,PhoneBridge
CIRPA:1007524:5617294227,CIRPA,1007524,5617294227,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1007529:7256998567,RADF,1007529,7256998567,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1007531:6782069666,RADI,1007531,6782069666,patient,0.0,0.0,,,PhoneBridge
RADI:1007531:7702198804,RADI,1007531,7702198804,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007535:2162575308,RADY,1007535,2162575308,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1007538:3055150098,RADO,1007538,3055150098,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1007540:5612032300,CIRPA,1007540,5612032300,patient,0.0,0.0,,,PhoneBridge
ACR:1007541:6148793373,ACR,1007541,6148793373,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1007542:9379833163,ACRB,1007542,9379833163,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1007546:7704446266,RADK,1007546,7704446266,responsible_party,1.0,1.0,PMR,PMR,PhoneBridge
IAI:1007550:7132233181,IAI,1007550,7132233181,patient,0.0,0.0,,,PhoneBridge
IAI:1007550:5127232574,IAI,1007550,5127232574,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1007551:8172215892,RASFA,1007551,8172215892,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1007552:9125603855,RADP,1007552,9125603855,responsible_party,1.0,1.0,GSIA,GSIA,PhoneBridge
GRH:1007553:4048472410,GRH,1007553,4048472410,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1007556:2105589809,RADB,1007556,2105589809,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1007559:5618220079,PXP,1007559,5618220079,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1007563:2163451818,RADC,1007563,2163451818,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1007566:2168020418,RADC,1007566,2168020418,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1007570:9379944013,RADI2,1007570,9379944013,patient,0.0,0.0,,,PhoneBridge
RADI2:1007570:2167738184,RADI2,1007570,2167738184,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1007571:9019291444,MRB,1007571,9019291444,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1007573:7027193259,RADQ,1007573,7027193259,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1007577:2147155947,GSIA,1007577,2147155947,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1007580:5615130397,RADZ,1007580,5615130397,patient,0.0,0.0,,,PhoneBridge
RADZ:1007580:8138397648,RADZ,1007580,8138397648,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1007584:9316319970,RADG,1007584,9316319970,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1007588:9545381128,RADE,1007588,9545381128,patient,0.0,0.0,,,PhoneBridge
RADE:1007588:8138754435,RADE,1007588,8138754435,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1007592:9313946702,RADG,1007592,9313946702,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1007593:6142669144,ACR,1007593,6142669144,patient,0.0,0.0,,,PhoneBridge
ACR:1007593:3309986597,ACR,1007593,3309986597,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1007595:9047153900,RADJ,1007595,9047153900,patient,1.0,1.0,ACR,ACR,PhoneBridge
RADJ:1007595:8136057122,RADJ,1007595,8136057122,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1007597:7028412348,RADF,1007597,7028412348,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1007598:4239476550,PMR,1007598,4239476550,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1007599:9312884064,RADG,1007599,9312884064,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1007600:2168426591,RADN,1007600,2168426591,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1007604:9312866921,RADL,1007604,9312866921,patient,1.0,1.0,SAPA,SAPA,PhoneBridge
SMED:1007608:5126050168,SMED,1007608,5126050168,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1007612:9542761411,RADZ,1007612,9542761411,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1007618:3305453167,ACRB,1007618,3305453167,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1007620:3053538540,RADZ,1007620,3053538540,responsible_party,1.0,1.0,PMR,PMR,PhoneBridge
RADR:1007624:9014039122,RADR,1007624,9014039122,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1007626:9725697472,RADM,1007626,9725697472,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1007627:9316552713,NRAA,1007627,9316552713,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1007629:9019574334,MRB,1007629,9019574334,patient,0.0,0.0,,,PhoneBridge
MRB:1007629:6157582104,MRB,1007629,6157582104,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1007633:6158701794,RADR,1007633,6158701794,patient,0.0,0.0,,,PhoneBridge
RADR:1007633:9012901630,RADR,1007633,9012901630,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1007634:4042856898,RADI,1007634,4042856898,patient,0.0,0.0,,,PhoneBridge
RADI:1007634:7709410817,RADI,1007634,7709410817,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1007638:6788799560,RADI,1007638,6788799560,patient,0.0,0.0,,,PhoneBridge
RADI:1007638:4049556876,RADI,1007638,4049556876,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1007639:2163892052,RADI2,1007639,2163892052,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1007641:4235033341,NRAA,1007641,4235033341,patient,0.0,0.0,,,PhoneBridge
NRAA:1007641:9015218221,NRAA,1007641,9015218221,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1007645:2103960656,RADM,1007645,2103960656,patient,0.0,0.0,,,PhoneBridge
RADM:1007645:9724906038,RADM,1007645,9724906038,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1007646:9725085048,SMED,1007646,9725085048,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1007649:2166931641,RADY,1007649,2166931641,patient,0.0,0.0,,,PhoneBridge
RADY:1007649:3305704542,RADY,1007649,3305704542,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1007652:9722203158,RADX,1007652,9722203158,patient,0.0,0.0,,,PhoneBridge
RADX:1007652:2109826230,RADX,1007652,2109826230,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1007653:6782720144,GRH,1007653,6782720144,responsible_party,1.0,1.0,PXP,PXP,PhoneBridge
RADS:1007657:6157129554,RADS,1007657,6157129554,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1007660:5616182684,RADJ,1007660,5616182684,patient,0.0,0.0,,,PhoneBridge
RADJ:1007660:9044548117,RADJ,1007660,9044548117,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007663:9547450142,ESR,1007663,9547450142,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1007665:4195876079,CRC,1007665,4195876079,patient,0.0,0.0,,,PhoneBridge
CRC:1007665:5139879429,CRC,1007665,5139879429,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1007668:9047853517,PXP,1007668,9047853517,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1007672:8173285418,RASFA,1007672,8173285418,patient,0.0,0.0,,,PhoneBridge
RASFA:1007672:7139355319,RASFA,1007672,7139355319,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1007673:3056822896,ESR,1007673,3056822896,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1007674:7138525590,SAPA,1007674,7138525590,patient,0.0,0.0,,,PhoneBridge
SAPA:1007674:7136486191,SAPA,1007674,7136486191,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1007676:6155240271,RADG,1007676,6155240271,patient,0.0,0.0,,,PhoneBridge
RADG:1007676:8652128950,RADG,1007676,8652128950,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1007677:4789380318,RADI,1007677,4789380318,responsible_party,0.0,0.0,,,PhoneBridge
