rccallId:ID(RCCall),campaign_name,skill_name,agent_name,team_name,start_date,pre_queue:int,in_queue:int,agent_time:int,acw_time:int,total_time:int,abandon_time:int,abandon,sla:int,disp_name,hold_time:int,ani_norm,rc_attributable:boolean,tags,:LABEL
593000002837,PMR,IAI English,Amanda Johnson,Team Alpha,2025-09-15,91,0,73,83,247,0,N,1,Disconnected,56,3085545351,True,Escalation,RCCall
593000002838,NRAA,PMR English,Amanda Johnson,PXP - Sagility,2025-05-04,0,19,539,110,668,0,N,1,Wrong Number,39,8216902571,True,Repeat Caller,RCCall
593000002839,MRB,NRA English,Sarah Thompson,Team Alpha,2025-11-19,34,15,822,77,948,0,N,1,Promise to Pay,38,8148957215,True,Repeat Caller,RCCall
593000002840,SAPA,SAPA English,Jerome Viloria,PXP - Sagility,2025-12-22,90,24,232,41,387,0,N,0,No Answer,49,7741384349,True,,RCCall
593000002841,NRAA,Espanol,Jennifer Lee,Team Alpha,2026-02-13,1,25,638,1,665,0,N,0,In Queue,8,8610909920,True,First Time Call,RCCall
593000002842,PXP,NRA English,Sarah Thompson,Collections North,2025-05-10,108,10,598,15,731,0,N,1,Disconnected,39,6108561364,False,Repeat Caller,RCCall
593000002843,ACR,SAPA English,Maria Santos,Team Gamma,2025-10-06,127,19,891,42,1079,0,N,1,No Answer,44,8336474273,True,Repeat Caller,RCCall
593000002844,MRB,NRA English,Amanda Johnson,Team Gamma,2026-03-29,46,24,584,40,694,0,N,0,Answering Machine,52,8005246081,True,Escalation,RCCall
593000002845,NRAA,PMR English,Amanda Johnson,PXP - Sagility,2025-09-14,32,13,287,55,387,0,N,1,Answering Machine,6,8834947492,True,Repeat Caller,RCCall
593000002846,ACR,IAI English,Jerome Viloria,Collections North,2025-05-23,64,29,1096,51,1240,0,N,0,Answering Machine,17,8341585518,True,Repeat Caller,RCCall
593000002847,TRI,SAPA English,Nicole Brown,Team Alpha,2026-03-03,21,0,337,50,408,0,N,1,Answering Machine,33,7365013053,True,Escalation,RCCall
593000002848,IAI,Outbound Collection,Michael Rivera,Team Beta,2025-12-16,275,28,1103,56,1462,0,N,0,Callback Scheduled,57,3923145856,True,Repeat Caller,RCCall
593000002849,NRA,SAPA English,Amanda Johnson,Team Beta,2025-05-15,122,28,734,12,896,0,N,0,Left Message,10,2453902809,True,,RCCall
593000002850,ACR,SAPA English,Amanda Johnson,Collections South,2026-02-02,117,23,407,90,637,0,N,0,Resolved,8,6124676477,True,,RCCall
593000002851,NRAA,NRA English,Amanda Johnson,Collections North,2025-09-07,207,16,779,100,1102,53,Y,1,Disconnected,15,3200069166,True,First Time Call,RCCall
593000002852,MRB,Inbound Main,Nicole Brown,Team Beta,2025-07-12,194,22,702,28,946,0,N,0,Patient Refused,21,8663484168,True,,RCCall
593000002853,NRAA,PMR English,Michael Rivera,Team Alpha,2026-03-31,91,12,1075,0,1178,43,Y,1,In Queue,18,6014336125,True,Escalation,RCCall
593000002854,PXP,Inbound Main,Amanda Johnson,Team Alpha,2025-05-24,96,10,804,33,943,0,N,1,Payment Collected,12,6446343831,True,First Time Call,RCCall
593000002855,ACR,SAPA English,David Chen,PXP - Sagility,2025-05-08,40,26,386,117,569,0,N,0,Disconnected,40,2397356035,True,,RCCall
593000002856,MRB,NRA English,Jerome Viloria,PXP - Sagility,2026-03-19,87,16,757,81,941,39,Y,1,Left Message,22,5604340472,True,Repeat Caller,RCCall
593000002857,RASFA,CRC English,Brandon Smith,Collections South,2026-02-02,200,21,657,33,911,0,N,0,Callback Scheduled,15,2381375867,True,Repeat Caller,RCCall
593000002858,GRH,SAPA English,Brandon Smith,Team Beta,2025-09-11,58,24,912,3,997,0,N,0,Wrong Number,48,9610985142,True,,RCCall
593000002859,SAPA,CRC English,Nicole Brown,RCM Offshore,2025-07-20,88,22,524,87,721,0,N,0,No Answer,40,3298261824,True,Escalation,RCCall
593000002860,ESR,NRA English,Jerome Viloria,Collections North,2025-08-08,285,6,727,69,1087,0,N,1,Wrong Number,20,8488044567,True,Repeat Caller,RCCall
593000002861,PXP,Inbound Main,David Chen,Collections North,2026-03-17,80,1,151,36,268,0,N,1,Left Message,52,8233655734,True,,RCCall
593000002862,GSIA,NRA English,Jennifer Lee,Team Gamma,2026-04-05,237,10,959,88,1294,0,N,1,Left Message,25,4992789272,True,Escalation,RCCall
593000002863,PMR,CRC English,Jerome Viloria,Collections North,2026-03-15,160,22,1013,79,1274,0,N,0,Wrong Number,10,3466486836,True,,RCCall
593000002864,ACR,NRA English,David Chen,Collections North,2026-01-14,37,2,1069,57,1165,0,N,1,Payment Collected,21,3735706544,True,,RCCall
593000002865,SMED,NRA English,Jennifer Lee,RCM Offshore,2026-02-27,236,25,320,61,642,0,N,0,Payment Collected,0,8000893264,True,Repeat Caller,RCCall
593000002866,TRI,Inbound Main,Christopher Martinez,Team Alpha,2025-09-07,141,27,509,85,762,0,N,0,Left Message,9,2191390496,True,,RCCall
593000002867,TRI,NRA English,Maria Santos,Collections South,2025-10-13,108,29,946,101,1184,0,N,0,In Queue,40,2810265841,True,,RCCall
593000002868,ESR,SAPA English,Robert Garcia,RCM Offshore,2025-06-27,230,22,420,17,689,0,N,0,Wrong Number,28,6177882340,True,Repeat Caller,RCCall
593000002869,TRI,NRA English,Robert Garcia,RCM Offshore,2026-03-05,151,12,848,114,1125,0,N,1,Answering Machine,11,4931185989,True,,RCCall
593000002870,PMR,Inbound Main,Maria Santos,Collections North,2025-11-25,255,7,854,53,1169,155,Y,1,No Answer,53,5659490337,False,Escalation,RCCall
593000002871,PXP,NRA English,Robert Garcia,PXP - Sagility,2025-05-30,109,12,581,28,730,0,N,1,Left Message,35,4754777514,True,Escalation,RCCall
593000002872,PMR,PMR English,Nicole Brown,Team Gamma,2026-04-08,219,24,596,100,939,0,N,0,Disconnected,15,7110462423,True,Repeat Caller,RCCall
593000002873,ACR,NRA English,Jerome Viloria,Team Alpha,2026-02-22,120,8,279,2,409,13,Y,1,Patient Refused,27,2733930162,True,,RCCall
593000002874,NRAA,Inbound Main,Christopher Martinez,PXP - Sagility,2025-09-25,35,10,924,50,1019,0,N,1,Wrong Number,0,6028923735,True,,RCCall
593000002875,NRAA,PMR English,David Chen,Collections South,2025-08-20,4,14,862,112,992,0,N,1,Callback Scheduled,9,5337531566,True,,RCCall
593000002876,PXP,Espanol,Michael Rivera,Collections North,2025-10-16,95,20,569,69,753,0,N,1,Callback Scheduled,4,8650239097,True,Repeat Caller,RCCall
593000002877,MRB,PMR English,Sarah Thompson,Collections South,2025-11-17,275,28,1148,53,1504,0,N,0,No Answer,47,6771188519,True,Repeat Caller,RCCall
593000002878,NRA,SAPA English,Michael Rivera,Collections South,2026-04-14,236,11,81,114,442,0,N,1,Left Message,24,4955810407,True,Escalation,RCCall
593000002879,IAI,SAPA English,Ashley Wilson,PXP - Sagility,2025-12-13,65,2,537,28,632,1,Y,1,Answering Machine,35,3026451515,True,Escalation,RCCall
593000002880,ACRB,Outbound Collection,Brandon Smith,Team Alpha,2026-01-27,241,23,74,72,410,0,N,0,Wrong Number,39,4704938982,True,Repeat Caller,RCCall
593000002881,NRAA,Outbound Collection,Jennifer Lee,Team Alpha,2025-09-20,182,21,519,52,774,0,N,0,Disconnected,37,9881046573,True,First Time Call,RCCall
593000002882,IAI,IAI English,Nicole Brown,Collections South,2025-11-22,58,20,609,8,695,0,N,1,Answering Machine,59,5072124818,True,First Time Call,RCCall
593000002883,IAI,NRA English,Brandon Smith,Team Gamma,2026-03-18,99,6,927,8,1040,19,Y,1,Callback Scheduled,59,9399661566,True,,RCCall
593000002884,SMED,PMR English,Christopher Martinez,Team Alpha,2025-11-29,21,8,970,2,1001,0,N,1,Callback Scheduled,25,3994067792,True,First Time Call,RCCall
593000002885,SMED,SAPA English,David Chen,Collections North,2025-10-09,164,15,168,18,365,0,N,1,Payment Collected,1,4720148831,True,Escalation,RCCall
593000002886,RASFA,Outbound Collection,Michael Rivera,Team Gamma,2026-04-01,139,0,1066,63,1268,0,N,1,Callback Scheduled,51,2968051022,True,,RCCall
593000002887,ESR,SAPA English,Jerome Viloria,RCM Offshore,2025-11-01,131,25,241,82,479,21,Y,0,Payment Collected,17,5166197216,True,First Time Call,RCCall
593000002888,IAI,CRC English,Christopher Martinez,PXP - Sagility,2026-03-06,80,8,231,34,353,0,N,1,Answering Machine,55,6862198732,True,Escalation,RCCall
593000002889,GRH,PMR English,Sarah Thompson,Collections South,2026-01-04,22,0,278,67,367,9,Y,1,Answering Machine,54,4240623376,True,,RCCall
593000002890,NRA,IAI English,Sarah Thompson,RCM Offshore,2025-07-20,175,1,562,18,756,0,N,1,Left Message,4,8826634764,True,First Time Call,RCCall
593000002891,MRB,Outbound Collection,David Chen,Team Alpha,2026-01-25,8,1,91,64,164,0,N,1,Patient Refused,45,2125431417,True,Repeat Caller,RCCall
593000002892,IAI,CRC English,Ashley Wilson,PXP - Sagility,2025-10-06,131,19,1179,44,1373,0,N,1,Answering Machine,23,9708008566,True,,RCCall
593000002893,SMED,PMR English,Robert Garcia,Collections South,2025-06-28,212,27,945,75,1259,0,N,0,Callback Scheduled,41,7845117124,True,Repeat Caller,RCCall
593000002894,PMR,PMR English,David Chen,RCM Offshore,2026-03-14,207,24,358,94,683,0,N,0,Answering Machine,49,6767717739,True,Escalation,RCCall
593000002895,TRI,IAI English,Sarah Thompson,PXP - Sagility,2025-07-14,248,21,465,58,792,0,N,0,Disconnected,38,8800361446,True,,RCCall
593000002896,MRB,Espanol,Ashley Wilson,Collections North,2025-12-27,76,23,529,96,724,0,N,0,Patient Refused,38,2277349876,True,First Time Call,RCCall
593000002897,SAPA,IAI English,David Chen,Team Beta,2025-07-06,166,12,228,79,485,0,N,1,Resolved,10,3938184648,True,,RCCall
593000002898,IAI,IAI English,Christopher Martinez,Collections South,2026-02-13,220,19,1051,66,1356,0,N,1,Answering Machine,47,5792257945,True,,RCCall
593000002899,ACR,SAPA English,Ashley Wilson,Team Gamma,2025-12-03,241,4,191,65,501,0,N,1,Payment Collected,18,8704929047,True,Repeat Caller,RCCall
593000002900,NRA,NRA English,David Chen,Collections South,2025-12-29,147,21,966,41,1175,0,N,0,Payment Collected,44,8579356607,True,First Time Call,RCCall
593000002901,ACRB,Espanol,Nicole Brown,Collections South,2025-12-02,198,28,839,1,1066,0,N,0,Left Message,53,4091551249,True,First Time Call,RCCall
593000002902,ACR,SAPA English,Christopher Martinez,Collections South,2026-01-24,152,9,235,69,465,6,Y,1,Left Message,3,3072723992,True,,RCCall
593000002903,ACR,Inbound Main,Nicole Brown,Team Alpha,2025-11-28,19,16,304,10,349,0,N,1,Promise to Pay,37,9879369043,True,,RCCall
593000002904,MRB,CRC English,David Chen,RCM Offshore,2025-11-08,148,17,563,39,767,0,N,1,Patient Refused,1,7358148655,True,Escalation,RCCall
593000002905,GSIA,CRC English,David Chen,Collections North,2025-10-19,231,4,1092,21,1348,0,N,1,Disconnected,39,4464006819,True,,RCCall
593000002906,PXP,Espanol,Maria Santos,Collections South,2025-07-01,102,5,106,67,280,0,N,1,Resolved,36,3680091260,True,Escalation,RCCall
593000002907,IAI,IAI English,David Chen,RCM Offshore,2025-12-01,130,17,826,9,982,36,Y,1,Answering Machine,57,7874579508,True,,RCCall
593000002908,NRAA,SAPA English,Sarah Thompson,RCM Offshore,2025-08-05,56,19,289,82,446,0,N,1,No Answer,38,2063181038,True,First Time Call,RCCall
593000002909,GRH,Espanol,Brandon Smith,Team Alpha,2026-04-07,91,11,1119,14,1235,0,N,1,Wrong Number,7,6292211908,True,,RCCall
593000002910,ESR,Espanol,David Chen,Collections South,2025-08-14,143,24,844,49,1060,0,N,0,Left Message,58,4068618872,True,,RCCall
593000002911,MRB,Outbound Collection,David Chen,Collections North,2025-08-01,155,13,1014,9,1191,0,N,1,Resolved,13,4348995140,True,,RCCall
593000002912,CRC,IAI English,Sarah Thompson,Collections South,2025-10-30,132,9,885,16,1042,0,N,1,Wrong Number,58,7626599702,True,First Time Call,RCCall
593000002913,ESR,Espanol,Jennifer Lee,Team Alpha,2026-02-20,185,28,955,81,1249,0,N,0,Callback Scheduled,29,5193648975,True,First Time Call,RCCall
593000002914,ESR,Espanol,Robert Garcia,PXP - Sagility,2026-02-05,68,1,987,78,1134,0,N,1,Resolved,10,4054888933,True,,RCCall
593000002915,GRH,SAPA English,Amanda Johnson,Team Beta,2025-05-05,20,8,1185,108,1321,0,N,1,Disconnected,29,5215541287,True,Escalation,RCCall
593000002916,NRAA,NRA English,Amanda Johnson,Collections South,2026-04-09,116,7,193,70,386,41,Y,1,Promise to Pay,15,8892492782,True,,RCCall
593000002917,NRA,NRA English,Brandon Smith,Collections North,2025-07-28,190,5,750,28,973,0,N,1,Disconnected,51,6763012965,True,Repeat Caller,RCCall
593000002918,IAI,CRC English,David Chen,Team Beta,2026-02-01,275,3,560,116,954,0,N,1,Resolved,0,8474861458,True,Escalation,RCCall
593000002919,SMED,Outbound Collection,Brandon Smith,Team Beta,2025-07-27,157,8,121,19,305,0,N,1,Promise to Pay,48,3910225615,True,First Time Call,RCCall
593000002920,GSIA,SAPA English,Michael Rivera,Team Beta,2026-02-07,52,19,952,86,1109,0,N,1,Patient Refused,40,3378793647,True,Repeat Caller,RCCall
593000002921,NRAA,NRA English,Nicole Brown,PXP - Sagility,2026-04-19,266,8,416,98,788,0,N,1,No Answer,40,2055460230,True,Escalation,RCCall
593000002922,IAI,Espanol,Amanda Johnson,PXP - Sagility,2025-07-14,271,17,717,13,1018,0,N,1,Left Message,47,2224223558,True,Escalation,RCCall
593000002923,RASFA,Outbound Collection,Amanda Johnson,RCM Offshore,2026-03-21,289,29,624,73,1015,0,N,0,No Answer,26,6440782416,True,,RCCall
593000002924,TRI,SAPA English,Sarah Thompson,Team Gamma,2025-05-09,77,0,1151,94,1322,0,N,1,Callback Scheduled,1,9838750944,True,First Time Call,RCCall
593000002925,GSIA,CRC English,Nicole Brown,Team Gamma,2025-05-14,235,18,950,53,1256,0,N,1,In Queue,58,5410689247,True,First Time Call,RCCall
593000002926,SAPA,CRC English,Robert Garcia,Team Gamma,2025-05-02,89,27,1066,59,1241,0,N,0,Wrong Number,10,7772056954,True,,RCCall
593000002927,RASFA,SAPA English,Jennifer Lee,PXP - Sagility,2026-03-04,128,8,738,43,917,0,N,1,Promise to Pay,34,9329681636,True,,RCCall
593000002928,RASFA,IAI English,Brandon Smith,Team Gamma,2025-08-27,29,4,73,78,184,0,N,1,Wrong Number,44,9347367256,True,First Time Call,RCCall
593000002929,NRAA,PMR English,Nicole Brown,Collections South,2026-02-13,116,26,1106,90,1338,62,Y,0,Wrong Number,33,6075398954,True,,RCCall
593000002930,PXP,Espanol,Amanda Johnson,Collections North,2025-08-20,22,14,1090,110,1236,0,N,1,Resolved,32,9307850177,True,,RCCall
593000002931,ESR,CRC English,Sarah Thompson,PXP - Sagility,2026-01-18,267,22,1094,119,1502,0,N,0,Payment Collected,29,3304358852,True,Repeat Caller,RCCall
593000002932,GSIA,PMR English,Nicole Brown,Collections South,2026-03-12,90,15,665,19,789,0,N,1,Left Message,47,2930077432,True,Repeat Caller,RCCall
593000002933,GRH,SAPA English,Sarah Thompson,Team Alpha,2025-08-16,77,20,80,65,242,0,N,1,In Queue,48,5561356725,True,,RCCall
593000002934,RASFA,SAPA English,Robert Garcia,Collections North,2025-11-15,209,24,945,42,1220,0,N,0,Wrong Number,19,7619950309,True,Repeat Caller,RCCall
593000002935,ACRB,SAPA English,Ashley Wilson,PXP - Sagility,2025-10-10,157,6,115,73,351,0,N,1,Answering Machine,0,3848792311,True,Escalation,RCCall
593000002936,SAPA,Espanol,Ashley Wilson,Collections South,2025-11-21,181,11,865,102,1159,0,N,1,Disconnected,44,7244260268,True,Repeat Caller,RCCall
593000002937,ACR,Inbound Main,Michael Rivera,PXP - Sagility,2026-03-10,222,18,373,81,694,0,N,1,Callback Scheduled,17,2861220697,True,First Time Call,RCCall
593000002938,NRAA,Outbound Collection,David Chen,Collections South,2025-12-23,126,22,248,97,493,0,N,0,In Queue,23,8461362325,True,Repeat Caller,RCCall
593000002939,ACR,PMR English,David Chen,RCM Offshore,2026-01-20,210,12,204,21,447,0,N,1,Left Message,27,5686084926,True,,RCCall
593000002940,IAI,Outbound Collection,Sarah Thompson,Collections South,2025-10-20,102,18,835,76,1031,0,N,1,Disconnected,39,5366283168,True,,RCCall
593000002941,SAPA,CRC English,Christopher Martinez,Collections South,2026-02-10,233,22,638,92,985,0,N,0,Left Message,1,2728562971,True,Repeat Caller,RCCall
593000002942,CRC,Inbound Main,Amanda Johnson,Collections South,2025-06-30,74,15,543,21,653,0,N,1,Wrong Number,4,7677377749,False,Escalation,RCCall
593000002943,PMR,Inbound Main,David Chen,Collections North,2025-12-26,285,23,705,82,1095,0,N,0,Wrong Number,21,5808953213,True,Escalation,RCCall
593000002944,SAPA,PMR English,David Chen,Team Gamma,2025-07-14,142,28,743,65,978,0,N,0,Resolved,29,5012417626,True,First Time Call,RCCall
593000002945,ESR,Outbound Collection,Jennifer Lee,PXP - Sagility,2026-03-27,23,14,77,72,186,0,N,1,Callback Scheduled,32,7427286599,True,,RCCall
593000002946,PXP,SAPA English,Brandon Smith,Team Alpha,2026-04-27,251,26,410,51,738,0,N,0,Resolved,33,7288835739,True,Escalation,RCCall
593000002947,GRH,Outbound Collection,David Chen,Collections South,2026-01-21,47,18,1167,103,1335,0,N,1,Resolved,27,5461004310,True,Escalation,RCCall
593000002948,GSIA,NRA English,David Chen,RCM Offshore,2025-07-29,237,20,692,87,1036,0,N,1,Promise to Pay,46,8395189403,True,,RCCall
593000002949,SAPA,PMR English,Brandon Smith,Team Beta,2025-08-18,5,2,902,107,1016,0,N,1,Wrong Number,56,9769930916,True,First Time Call,RCCall
593000002950,IAI,SAPA English,Christopher Martinez,RCM Offshore,2025-09-17,237,7,173,28,445,0,N,1,Left Message,53,3571255628,True,,RCCall
593000002951,GRH,PMR English,David Chen,PXP - Sagility,2026-04-04,236,27,1009,67,1339,0,N,0,Payment Collected,51,4877192881,True,Escalation,RCCall
593000002952,NRA,CRC English,Robert Garcia,RCM Offshore,2025-06-22,207,0,815,112,1134,0,N,1,Answering Machine,2,9460287136,True,,RCCall
593000002953,PXP,Espanol,Christopher Martinez,Team Gamma,2026-01-02,264,16,1191,36,1507,0,N,1,Callback Scheduled,36,4598848353,True,Repeat Caller,RCCall
593000002954,SAPA,Inbound Main,Nicole Brown,Team Beta,2026-02-13,103,0,237,64,404,0,N,1,Resolved,56,7832572084,True,,RCCall
593000002955,PXP,IAI English,Jerome Viloria,Collections North,2026-02-07,40,17,605,79,741,0,N,1,Patient Refused,41,8242052046,True,Repeat Caller,RCCall
593000002956,NRA,Inbound Main,Christopher Martinez,Collections South,2025-08-30,170,4,296,87,557,0,N,1,Wrong Number,9,3293118430,True,,RCCall
593000002957,IAI,CRC English,Jennifer Lee,PXP - Sagility,2025-06-12,184,18,162,58,422,0,N,1,In Queue,57,5612815831,True,,RCCall
593000002958,GRH,CRC English,Brandon Smith,PXP - Sagility,2025-06-10,7,29,76,115,227,0,N,0,Promise to Pay,37,3217336014,True,First Time Call,RCCall
593000002959,PXP,Outbound Collection,Maria Santos,Team Alpha,2025-09-26,148,7,472,113,740,0,N,1,Wrong Number,54,5050692734,True,Repeat Caller,RCCall
593000002960,PXP,SAPA English,Christopher Martinez,Collections South,2025-09-24,73,9,939,118,1139,0,N,1,Payment Collected,47,2142791119,True,Escalation,RCCall
593000002961,ESR,SAPA English,David Chen,Team Alpha,2025-10-21,221,25,493,97,836,0,N,0,No Answer,37,6623080159,True,,RCCall
593000002962,RASFA,SAPA English,Christopher Martinez,Collections South,2026-03-12,116,9,537,112,774,0,N,1,Callback Scheduled,52,6556882437,True,,RCCall
593000002963,ACR,NRA English,Brandon Smith,Team Gamma,2025-05-17,86,25,874,65,1050,0,N,0,Promise to Pay,22,7917889879,True,Repeat Caller,RCCall
593000002964,TRI,Espanol,Jerome Viloria,RCM Offshore,2025-05-30,89,18,548,90,745,0,N,1,Resolved,51,3840338036,True,Escalation,RCCall
593000002965,SAPA,SAPA English,Robert Garcia,Team Alpha,2025-11-17,35,11,150,17,213,26,Y,1,Disconnected,19,2295689380,True,,RCCall
593000002966,GRH,PMR English,Jennifer Lee,Collections South,2025-09-11,228,22,342,94,686,0,N,0,Callback Scheduled,59,8369204719,True,,RCCall
593000002967,ESR,Outbound Collection,David Chen,Collections North,2026-02-16,10,9,236,16,271,0,N,1,No Answer,46,8839715705,True,Escalation,RCCall
593000002968,RASFA,Espanol,Nicole Brown,Collections South,2026-04-10,8,21,934,44,1007,0,N,0,Left Message,56,6490366548,True,Escalation,RCCall
593000002969,SMED,Outbound Collection,Robert Garcia,RCM Offshore,2025-06-25,107,27,924,117,1175,0,N,0,Callback Scheduled,58,6181166401,True,,RCCall
593000002970,ESR,CRC English,Sarah Thompson,PXP - Sagility,2025-05-24,222,3,1078,77,1380,0,N,1,Answering Machine,28,6552445721,True,First Time Call,RCCall
593000002971,MRB,CRC English,Christopher Martinez,PXP - Sagility,2025-08-14,149,21,966,16,1152,0,N,0,Callback Scheduled,5,2720747972,True,Repeat Caller,RCCall
593000002972,ACRB,PMR English,Robert Garcia,Team Beta,2025-05-05,181,0,1174,8,1363,0,N,1,In Queue,15,9668763090,True,Repeat Caller,RCCall
593000002973,GSIA,NRA English,Christopher Martinez,Collections North,2026-02-08,290,15,1151,3,1459,206,Y,1,Wrong Number,42,6261343626,True,First Time Call,RCCall
593000002974,CRC,SAPA English,Maria Santos,PXP - Sagility,2026-04-24,91,17,1117,89,1314,0,N,1,Patient Refused,4,9719509483,True,,RCCall
593000002975,PMR,SAPA English,Christopher Martinez,RCM Offshore,2025-06-24,78,16,822,14,930,0,N,1,Answering Machine,46,9575082720,True,,RCCall
